D:\DL\IMG\center_2024_03_10_20_26_15_304.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_304.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_304.jpg, 1, 0, 1, 0.1393587
D:\DL\IMG\center_2024_03_10_20_26_15_408.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_408.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_408.jpg, 1, 0, 1, 0.1538993
D:\DL\IMG\center_2024_03_10_20_26_15_512.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_512.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_512.jpg, 1, 0, 1, 0.1380067
D:\DL\IMG\center_2024_03_10_20_26_15_616.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_616.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_616.jpg, 1, 0, 1, 0.1209386
D:\DL\IMG\center_2024_03_10_20_26_15_722.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_722.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_722.jpg, 1, 0, 1, 0.1504776
D:\DL\IMG\center_2024_03_10_20_26_15_826.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_826.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_826.jpg, 1, 0, 1, 0.1456227
D:\DL\IMG\center_2024_03_10_20_26_15_930.jpg, D:\DL\IMG\left_2024_03_10_20_26_15_930.jpg, D:\DL\IMG\right_2024_03_10_20_26_15_930.jpg, 1, 0, 1, 0.1466243
D:\DL\IMG\center_2024_03_10_20_26_16_035.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_035.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_035.jpg, 1, 0, 1, 0.1539229
D:\DL\IMG\center_2024_03_10_20_26_16_142.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_142.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_142.jpg, 1, 0, 1, 0.03665647
D:\DL\IMG\center_2024_03_10_20_26_16_318.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_318.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_318.jpg, 1, 0, 1, 0.08058462
D:\DL\IMG\center_2024_03_10_20_26_16_418.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_418.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_418.jpg, 1, 0, 1, 0.03968666
D:\DL\IMG\center_2024_03_10_20_26_16_519.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_519.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_519.jpg, 1, 0, 1, 0.1000771
D:\DL\IMG\center_2024_03_10_20_26_16_623.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_623.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_623.jpg, 1, 0, 1, 0.1018043
D:\DL\IMG\center_2024_03_10_20_26_16_729.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_729.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_729.jpg, 1, 0, 1, 0.03123092
D:\DL\IMG\center_2024_03_10_20_26_16_830.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_830.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_830.jpg, 1, 0, 1, 0.2499704
D:\DL\IMG\center_2024_03_10_20_26_16_937.jpg, D:\DL\IMG\left_2024_03_10_20_26_16_937.jpg, D:\DL\IMG\right_2024_03_10_20_26_16_937.jpg, 1, 0, 1, 0.1000933
D:\DL\IMG\center_2024_03_10_20_26_17_037.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_037.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_037.jpg, 1, 0, 1, 0.09145543
D:\DL\IMG\center_2024_03_10_20_26_17_140.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_140.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_140.jpg, 1, 0, 1, 0.02510259
D:\DL\IMG\center_2024_03_10_20_26_17_244.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_244.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_244.jpg, 1, 0, 1, 0.2401924
D:\DL\IMG\center_2024_03_10_20_26_17_349.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_349.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_349.jpg, 1, 0, 1, 0.08452772
D:\DL\IMG\center_2024_03_10_20_26_17_452.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_452.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_452.jpg, 1, 0, 1, 0.06429305
D:\DL\IMG\center_2024_03_10_20_26_17_557.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_557.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_557.jpg, 1, 0, 1, 0.0210993
D:\DL\IMG\center_2024_03_10_20_26_17_657.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_657.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_657.jpg, 1, 0, 1, 0.2607638
D:\DL\IMG\center_2024_03_10_20_26_17_759.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_759.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_759.jpg, 0.6991979, 0, 1, 0.09117391
D:\DL\IMG\center_2024_03_10_20_26_17_862.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_862.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_862.jpg, 0.4147036, 0, 0.7155057, 0.06169052
D:\DL\IMG\center_2024_03_10_20_26_17_963.jpg, D:\DL\IMG\left_2024_03_10_20_26_17_963.jpg, D:\DL\IMG\right_2024_03_10_20_26_17_963.jpg, 0.1139389, 0.001971905, 0, 0.02954788
D:\DL\IMG\center_2024_03_10_20_26_18_065.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_065.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_065.jpg, 0, 0, 0, 0.01302439
D:\DL\IMG\center_2024_03_10_20_26_18_167.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_167.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_167.jpg, 0, 0, 0.2734485, 0.04595613
D:\DL\IMG\center_2024_03_10_20_26_18_277.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_277.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_277.jpg, 0, 0, 0.2450382, 0.03559611
D:\DL\IMG\center_2024_03_10_20_26_18_377.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_377.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_377.jpg, 0, 0, 0.5465627, 0.02322682
D:\DL\IMG\center_2024_03_10_20_26_18_480.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_480.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_480.jpg, 0, 0, 0.8413498, 0.08807326
D:\DL\IMG\center_2024_03_10_20_26_18_581.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_581.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_581.jpg, 0, 0, 1, 0.05133429
D:\DL\IMG\center_2024_03_10_20_26_18_681.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_681.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_681.jpg, 0, 0, 1, 0.2638723
D:\DL\IMG\center_2024_03_10_20_26_18_782.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_782.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_782.jpg, 0, 0, 1, 0.08626823
D:\DL\IMG\center_2024_03_10_20_26_18_883.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_883.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_883.jpg, 0, 0, 1, 0.07148898
D:\DL\IMG\center_2024_03_10_20_26_18_983.jpg, D:\DL\IMG\left_2024_03_10_20_26_18_983.jpg, D:\DL\IMG\right_2024_03_10_20_26_18_983.jpg, 0, 0, 1, 0.05711819
D:\DL\IMG\center_2024_03_10_20_26_19_086.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_086.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_086.jpg, 0, 0, 1, 0.2545667
D:\DL\IMG\center_2024_03_10_20_26_19_195.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_195.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_195.jpg, 0, 0, 1, 0.2706577
D:\DL\IMG\center_2024_03_10_20_26_19_297.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_297.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_297.jpg, 0, 0, 1, 0.08065272
D:\DL\IMG\center_2024_03_10_20_26_19_399.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_399.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_399.jpg, 0, 0, 1, 0.07098689
D:\DL\IMG\center_2024_03_10_20_26_19_502.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_502.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_502.jpg, 0, 0, 1, 0.04950909
D:\DL\IMG\center_2024_03_10_20_26_19_606.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_606.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_606.jpg, 0, 0, 1, 0.2643229
D:\DL\IMG\center_2024_03_10_20_26_19_711.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_711.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_711.jpg, 0, 0, 1, 0.07469176
D:\DL\IMG\center_2024_03_10_20_26_19_817.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_817.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_817.jpg, 0, 0, 1, 0.07077296
D:\DL\IMG\center_2024_03_10_20_26_19_920.jpg, D:\DL\IMG\left_2024_03_10_20_26_19_920.jpg, D:\DL\IMG\right_2024_03_10_20_26_19_920.jpg, 0, 0, 1, 0.06381046
D:\DL\IMG\center_2024_03_10_20_26_20_028.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_028.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_028.jpg, 0, 0, 1, 0.03771573
D:\DL\IMG\center_2024_03_10_20_26_20_133.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_133.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_133.jpg, 0, 0, 1, 0.01956722
D:\DL\IMG\center_2024_03_10_20_26_20_240.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_240.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_240.jpg, 0, 0, 1, 0.09757335
D:\DL\IMG\center_2024_03_10_20_26_20_346.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_346.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_346.jpg, 0, 0, 1, 0.0749623
D:\DL\IMG\center_2024_03_10_20_26_20_454.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_454.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_454.jpg, 0, 0, 1, 0.0725024
D:\DL\IMG\center_2024_03_10_20_26_20_559.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_559.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_559.jpg, 0, 0, 1, 0.06480148
D:\DL\IMG\center_2024_03_10_20_26_20_665.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_665.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_665.jpg, 0, 0, 1, 0.02933416
D:\DL\IMG\center_2024_03_10_20_26_20_771.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_771.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_771.jpg, 0, 0, 1, 0.2696559
D:\DL\IMG\center_2024_03_10_20_26_20_877.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_877.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_877.jpg, 0, 0, 1, 0.08625394
D:\DL\IMG\center_2024_03_10_20_26_20_981.jpg, D:\DL\IMG\left_2024_03_10_20_26_20_981.jpg, D:\DL\IMG\right_2024_03_10_20_26_20_981.jpg, 0, 0, 1, 0.07167553
D:\DL\IMG\center_2024_03_10_20_26_21_087.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_087.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_087.jpg, 0, 0, 1, 0.05002168
D:\DL\IMG\center_2024_03_10_20_26_21_189.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_189.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_189.jpg, 0, 0, 1, 0.2722678
D:\DL\IMG\center_2024_03_10_20_26_21_293.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_293.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_293.jpg, 0, 0, 1, 0.08085533
D:\DL\IMG\center_2024_03_10_20_26_21_394.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_394.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_394.jpg, 0, 0, 1, 0.07903839
D:\DL\IMG\center_2024_03_10_20_26_21_499.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_499.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_499.jpg, 0, 0, 1, 0.03343561
D:\DL\IMG\center_2024_03_10_20_26_21_602.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_602.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_602.jpg, 0, 0, 1, 0.02674886
D:\DL\IMG\center_2024_03_10_20_26_21_705.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_705.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_705.jpg, 0, 0, 1, 0.08458597
D:\DL\IMG\center_2024_03_10_20_26_21_808.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_808.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_808.jpg, 0, 0, 1, 0.0707646
D:\DL\IMG\center_2024_03_10_20_26_21_911.jpg, D:\DL\IMG\left_2024_03_10_20_26_21_911.jpg, D:\DL\IMG\right_2024_03_10_20_26_21_911.jpg, 0, 0, 1, 0.05115879
D:\DL\IMG\center_2024_03_10_20_26_22_016.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_016.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_016.jpg, 0, 0, 1, 0.06771853
D:\DL\IMG\center_2024_03_10_20_26_22_120.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_120.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_120.jpg, 0, 0, 1, 0.2556777
D:\DL\IMG\center_2024_03_10_20_26_22_223.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_223.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_223.jpg, 0, 0, 1, 0.0576
D:\DL\IMG\center_2024_03_10_20_26_22_328.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_328.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_328.jpg, 0, 0, 1, 0.06733263
D:\DL\IMG\center_2024_03_10_20_26_22_432.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_432.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_432.jpg, 0, 0, 1, 0.03550055
D:\DL\IMG\center_2024_03_10_20_26_22_536.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_536.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_536.jpg, 0, 0, 1, 0.2536618
D:\DL\IMG\center_2024_03_10_20_26_22_641.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_641.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_641.jpg, 0.0307299, 0, 1, 0.09000192
D:\DL\IMG\center_2024_03_10_20_26_22_747.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_747.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_747.jpg, 0.3173007, 0, 1, 0.06375913
D:\DL\IMG\center_2024_03_10_20_26_22_852.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_852.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_852.jpg, 0.6315902, 0, 1, 0.01560598
D:\DL\IMG\center_2024_03_10_20_26_22_958.jpg, D:\DL\IMG\left_2024_03_10_20_26_22_958.jpg, D:\DL\IMG\right_2024_03_10_20_26_22_958.jpg, 0.9827678, 0, 1, 0.02970049
D:\DL\IMG\center_2024_03_10_20_26_23_067.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_067.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_067.jpg, 1, 0, 1, 0.09248614
D:\DL\IMG\center_2024_03_10_20_26_23_175.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_175.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_175.jpg, 1, 0, 1, 0.1050641
D:\DL\IMG\center_2024_03_10_20_26_23_284.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_284.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_284.jpg, 1, 0, 1, 0.06237598
D:\DL\IMG\center_2024_03_10_20_26_23_391.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_391.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_391.jpg, 1, 0, 1, 0.2281937
D:\DL\IMG\center_2024_03_10_20_26_23_498.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_498.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_498.jpg, 1, 0, 1, 0.08526831
D:\DL\IMG\center_2024_03_10_20_26_23_603.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_603.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_603.jpg, 1, 0, 1, 0.0769773
D:\DL\IMG\center_2024_03_10_20_26_23_708.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_708.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_708.jpg, 1, 0, 1, 0.035702
D:\DL\IMG\center_2024_03_10_20_26_23_815.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_815.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_815.jpg, 1, 0, 1, 0.02190796
D:\DL\IMG\center_2024_03_10_20_26_23_918.jpg, D:\DL\IMG\left_2024_03_10_20_26_23_918.jpg, D:\DL\IMG\right_2024_03_10_20_26_23_918.jpg, 1, 0, 1, 0.09593468
D:\DL\IMG\center_2024_03_10_20_26_24_022.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_022.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_022.jpg, 1, 0, 1, 0.07310865
D:\DL\IMG\center_2024_03_10_20_26_24_125.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_125.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_125.jpg, 1, 0, 1, 0.02546561
D:\DL\IMG\center_2024_03_10_20_26_24_232.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_232.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_232.jpg, 1, 0, 1, 0.09620007
D:\DL\IMG\center_2024_03_10_20_26_24_334.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_334.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_334.jpg, 1, 0, 1, 0.08013369
D:\DL\IMG\center_2024_03_10_20_26_24_440.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_440.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_440.jpg, 1, 0, 1, 0.01671448
D:\DL\IMG\center_2024_03_10_20_26_24_542.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_542.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_542.jpg, 1, 0, 1, 0.09223609
D:\DL\IMG\center_2024_03_10_20_26_24_644.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_644.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_644.jpg, 1, 0, 1, 0.05362166
D:\DL\IMG\center_2024_03_10_20_26_24_745.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_745.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_745.jpg, 1, 0, 1, 0.2421055
D:\DL\IMG\center_2024_03_10_20_26_24_848.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_848.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_848.jpg, 0.9336597, 0, 1, 0.0520077
D:\DL\IMG\center_2024_03_10_20_26_24_949.jpg, D:\DL\IMG\left_2024_03_10_20_26_24_949.jpg, D:\DL\IMG\right_2024_03_10_20_26_24_949.jpg, 0.6421505, 0, 1, 0.01508512
D:\DL\IMG\center_2024_03_10_20_26_25_053.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_053.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_053.jpg, -0.233205, 0, 1, 0.04963806
D:\DL\IMG\center_2024_03_10_20_26_25_156.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_156.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_156.jpg, -0.5434254, 0, 1, 0.02540972
D:\DL\IMG\center_2024_03_10_20_26_25_259.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_259.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_259.jpg, -0.8341948, 0, 1, 0.04404807
D:\DL\IMG\center_2024_03_10_20_26_25_363.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_363.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_363.jpg, -1, 0, 1, 0.07485988
D:\DL\IMG\center_2024_03_10_20_26_25_465.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_465.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_465.jpg, -1, 0, 1, 0.0346214
D:\DL\IMG\center_2024_03_10_20_26_25_566.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_566.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_566.jpg, -1, 0, 1, 0.04498922
D:\DL\IMG\center_2024_03_10_20_26_25_669.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_669.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_669.jpg, -1, 0, 1, 0.0282247
D:\DL\IMG\center_2024_03_10_20_26_25_769.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_769.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_769.jpg, -1, 0, 1, 0.04038585
D:\DL\IMG\center_2024_03_10_20_26_25_872.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_872.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_872.jpg, -1, 0, 1, 0.07382597
D:\DL\IMG\center_2024_03_10_20_26_25_977.jpg, D:\DL\IMG\left_2024_03_10_20_26_25_977.jpg, D:\DL\IMG\right_2024_03_10_20_26_25_977.jpg, -1, 0, 1, 0.02923661
D:\DL\IMG\center_2024_03_10_20_26_26_082.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_082.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_082.jpg, -1, 0, 1, 0.03887317
D:\DL\IMG\center_2024_03_10_20_26_26_183.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_183.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_183.jpg, -1, 0, 1, 0.02069507
D:\DL\IMG\center_2024_03_10_20_26_26_288.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_288.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_288.jpg, -1, 0, 1, 0.0342941
D:\DL\IMG\center_2024_03_10_20_26_26_391.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_391.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_391.jpg, -1, 0, 1, 0.01864641
D:\DL\IMG\center_2024_03_10_20_26_26_496.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_496.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_496.jpg, -1, 0, 1, 0.02702713
D:\DL\IMG\center_2024_03_10_20_26_26_597.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_597.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_597.jpg, -1, 0, 1, 0.03493264
D:\DL\IMG\center_2024_03_10_20_26_26_702.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_702.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_702.jpg, -1, 0, 1, 0.03398267
D:\DL\IMG\center_2024_03_10_20_26_26_803.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_803.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_803.jpg, -1, 0, 1, 0.03655525
D:\DL\IMG\center_2024_03_10_20_26_26_906.jpg, D:\DL\IMG\left_2024_03_10_20_26_26_906.jpg, D:\DL\IMG\right_2024_03_10_20_26_26_906.jpg, -1, 0, 0.7268599, 0.02021784
D:\DL\IMG\center_2024_03_10_20_26_27_007.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_007.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_007.jpg, -0.8820301, 0.0347697, 0, 0.01135513
D:\DL\IMG\center_2024_03_10_20_26_27_112.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_112.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_112.jpg, -0.5875569, 0.3292428, 0, 0.02620424
D:\DL\IMG\center_2024_03_10_20_26_27_215.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_215.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_215.jpg, -0.2258751, 0.6909246, 0, 0.03562076
D:\DL\IMG\center_2024_03_10_20_26_27_318.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_318.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_318.jpg, -0.2036181, 0.9978991, 0, 0.1212649
D:\DL\IMG\center_2024_03_10_20_26_27_419.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_419.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_419.jpg, -0.4917138, 1, 0, 0.1202956
D:\DL\IMG\center_2024_03_10_20_26_27_519.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_519.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_519.jpg, -0.795113, 1, 0, 0.0806151
D:\DL\IMG\center_2024_03_10_20_26_27_619.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_619.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_619.jpg, -1, 1, 0, 0.05360959
D:\DL\IMG\center_2024_03_10_20_26_27_723.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_723.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_723.jpg, -1, 1, 0, 0.05595037
D:\DL\IMG\center_2024_03_10_20_26_27_828.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_828.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_828.jpg, -1, 1, 0, 0.05461083
D:\DL\IMG\center_2024_03_10_20_26_27_929.jpg, D:\DL\IMG\left_2024_03_10_20_26_27_929.jpg, D:\DL\IMG\right_2024_03_10_20_26_27_929.jpg, -1, 1, 0, 0.03823341
D:\DL\IMG\center_2024_03_10_20_26_28_033.jpg, D:\DL\IMG\left_2024_03_10_20_26_28_033.jpg, D:\DL\IMG\right_2024_03_10_20_26_28_033.jpg, -1, 1, 0, 0.03486128
D:\DL\IMG\center_2024_03_10_20_26_28_139.jpg, D:\DL\IMG\left_2024_03_10_20_26_28_139.jpg, D:\DL\IMG\right_2024_03_10_20_26_28_139.jpg, -1, 1, 0, 0.03325791
D:\DL\IMG\center_2024_03_10_20_26_28_243.jpg, D:\DL\IMG\left_2024_03_10_20_26_28_243.jpg, D:\DL\IMG\right_2024_03_10_20_26_28_243.jpg, -1, 1, 0, 0.02975354
D:\DL\IMG\center_2024_03_10_20_26_28_349.jpg, D:\DL\IMG\left_2024_03_10_20_26_28_349.jpg, D:\DL\IMG\right_2024_03_10_20_26_28_349.jpg, -1, 1, 0, 0.01573739
D:\DL\IMG\center_2024_03_10_20_26_28_450.jpg, D:\DL\IMG\left_2024_03_10_20_26_28_450.jpg, D:\DL\IMG\right_2024_03_10_20_26_28_450.jpg, -1, 1, 0, 0.0335785
